#Position (bp)	mapping quality
3.0994846985E9	0.0
3.099653576E9	0.0
3.099967721E9	1.4694277568475715
3.100340622E9	0.0
3.100728804E9	3.3942289514840085
3.101515147E9	4.304371934004523
3.1022054085E9	0.0
3.1025331485E9	0.0
3.1027912175E9	0.0
3.1029573855E9	0.0
3.103062931E9	0.0
3.1031786555E9	31.915509846423465
3.10334208E9	0.0
3.103482767E9	0.0
3.1038287865E9	0.8140303262729365
3.1041653075E9	0.0
3.1044847005E9	1.2857656323178634
3.1048490495E9	0.9404175446920747
3.10508024E9	7.117134653754441
3.105629184E9	2.301572998995958
3.1062829545E9	0.0
3.10667802E9	0.0
3.106949138E9	0.0
3.1071604535E9	5.67411627978731
3.107433246E9	7.469841091161516
3.107642847E9	0.0
3.107807231E9	0.6879998684827013
3.108016786E9	0.0
3.1083486805E9	0.37034386851299345
3.108735868E9	9.725094566929798
3.1090516455E9	0.0
3.109292268E9	0.0
3.1095754895E9	4.023812416474304
3.110268924E9	0.0
3.1108372965E9	0.0
3.111178416E9	4.785512598521371
3.111696332E9	1.454437518551499
3.112024148E9	2.5343875230152713
3.1123518825E9	0.0
3.112689607E9	0.0
3.112942537E9	0.0
3.113198274E9	0.0
3.113375336E9	0.0
3.1136852375E9	0.0
3.1140417195E9	0.0
3.1144303125E9	0.0
3.1148938345E9	0.0
3.115306268E9	0.0
3.1157007715E9	1.9444444444444444
3.116016147E9	60.0
3.116211793E9	0.0
3.1163825765E9	0.0
3.116618425E9	40.0
3.116824178E9	0.0
3.116974473E9	0.0
3.117223447E9	1.0062111801242235
3.117423554E9	0.0
3.11752243E9	0.0
3.117654662E9	0.0
3.1179713535E9	0.0
3.1183238915E9	0.0
3.1185300955E9	0.0
3.1186638935E9	0.0
3.1188122E9	1.1545862732520846
3.1189417835E9	0.0
3.119031296E9	0.0
3.1192646035E9	0.0
3.119573191E9	0.0
3.11979312E9	0.0
3.1199932505E9	0.0
3.1202658475E9	0.2848602074907684
3.120630526E9	0.0
3.1208975455E9	0.0
3.121056931E9	2.0181802185145488
3.1212748515E9	0.0
3.122440861E9	1.1175143105633842
3.123559647E9	0.0
3.123731843E9	2.6315789473684212
3.123905589E9	0.0
3.124156243E9	0.0
3.124488596E9	6.138691234114798
3.1246848165E9	2.4489164086687305
3.1249839605E9	0.18077595797551296
3.125478813E9	2.853861273592725
3.1258153425E9	0.0
3.1259283855E9	0.0
3.1260669835E9	2.533895556276354
3.126229539E9	0.0
3.1264622605E9	1.7044532222282345
3.1268141995E9	0.0
3.1271087395E9	60.0
3.1273657625E9	0.0
3.127558334E9	0.0
3.12766468E9	0.0
3.127828692E9	0.0
3.128042349E9	0.0
3.128360835E9	0.0
3.128664108E9	0.0
3.128969306E9	3.8132944363409043
3.1294982675E9	3.9968265294625756
3.1301334265E9	8.32579899019961
3.1305637235E9	0.0
3.1308685615E9	0.0
3.132525107E9	5.979140581692254
3.135708871E9	11.609539697671252
3.1375838995E9	0.0
3.1377919885E9	0.0
3.1379456385E9	0.0
3.13807759E9	0.0
3.1381825785E9	5.507692307692308
3.1383378E9	0.0
3.1385240455E9	2.5577783748121043
3.1386262505E9	0.0
3.1387278365E9	0.0
3.138876827E9	0.0
3.1392287105E9	0.5169334878912246
3.139683903E9	0.0
3.1400953865E9	0.6042640519895109
3.1405015935E9	0.08021653774164646
3.1406793795E9	0.0
3.140919565E9	0.0
3.1413571285E9	0.0
3.1417136825E9	15.012110560485574
3.141952908E9	0.0
3.1421298615E9	0.0
3.14226876E9	0.0
3.142455731E9	9.8328344579169
3.1426861345E9	0.0
3.1428269075E9	0.0
3.142876723E9	0.0
3.142986396E9	10.790557350710701
3.143306311E9	0.0
3.1436587875E9	1.2139918945686319
3.1438552095E9	0.0
3.1440183465E9	5.272486772486772
3.1442055865E9	0.0
3.1444308725E9	0.0
3.1447233165E9	0.0
3.144946377E9	10.852678571428571
3.1451891185E9	3.312534247786046
3.145452005E9	10.4555750245737
3.145651126E9	0.0
3.145842373E9	0.0
3.146075901E9	0.0
3.1463176985E9	0.0
3.146431306E9	0.0
3.1465845315E9	0.0
3.146769566E9	0.5364623496800817
3.146878665E9	0.0
3.1474567455E9	0.0
3.14807643E9	0.0
3.1484432145E9	0.0
3.148819422E9	0.0
3.148977379E9	4.123367845460812
3.1491170515E9	0.0
3.1493622605E9	0.0
3.14955241E9	7.312128311407461
3.149628021E9	0.0
3.149748357E9	0.0
3.1499742105E9	0.0
3.1502921685E9	0.0
3.1504971245E9	0.0
3.1507112895E9	32.535714285714285
3.1509737455E9	0.0
3.151061473E9	0.0
3.151082855E9	0.0
3.1511749635E9	0.0
3.1513110845E9	0.0
3.1514522965E9	48.303626832138654
3.1515644655E9	2.5723263625528228
3.1517003225E9	6.400961646820179
3.152003074E9	0.0
3.152563988E9	0.6429755684592927
3.1532707765E9	0.0
3.1537483565E9	0.0
3.1539663695E9	0.0
3.156380446E9	0.6750058656989567
3.158879927E9	0.0
3.159249488E9	0.0
3.16219797E9	9.42808935799381
3.1659520495E9	0.4637520313924452
3.1671347315E9	0.036373335919881664
3.167415562E9	17.473875626199845
3.1677021975E9	0.0
3.1684641165E9	2.632793323514973
3.169090285E9	0.0
3.169183024E9	0.3045973549935897
3.1692563895E9	2.3730422401518747
3.169526105E9	3.10907729428405
3.17072987E9	1.074979052786977
3.171828911E9	0.0
3.172098126E9	2.4444444444444446
3.172271162E9	6.1602852270965744
3.1723950345E9	0.0
3.172647101E9	0.0
3.172955559E9	6.663029925187033
3.1731654725E9	0.0
3.173311788E9	0.7993634586435436
3.1735272955E9	0.0
3.173934712E9	2.798678792546731
3.174390402E9	8.554689290612687
3.174700269E9	0.0
3.174882093E9	0.0
3.175026774E9	0.32142431978412983
3.175158132E9	0.0
3.175275571E9	0.0
3.1754417695E9	5.574405913292561
3.17556393E9	0.0
3.175664622E9	0.0
3.1758185595E9	0.0
3.176002703E9	0.0
3.176220675E9	0.0
3.17653979E9	0.0
3.1767900185E9	0.0
3.1769496365E9	3.0107191674060574
3.177107325E9	7.603501568915185
3.1773188075E9	2.749223457442935
3.177732267E9	1.7894646744192682
3.178181544E9	0.9164141889021222
3.1784531475E9	0.0
3.178707515E9	8.497684119653536
3.1789749365E9	0.0
3.1791420025E9	0.0
3.179311171E9	0.0
3.1795419975E9	0.0
3.1798092875E9	0.0
3.180009459E9	0.0
3.1801782E9	0.0
3.180350655E9	0.0
3.180483934E9	0.0
3.180614404E9	0.0
3.1808065105E9	0.0
3.180968346E9	0.0
3.181104254E9	0.0
3.181262731E9	0.0
3.181414059E9	0.0
3.181629404E9	0.0
3.181944132E9	4.049113658584971
3.18238174E9	41.125
3.1828098585E9	0.0
3.1832143505E9	1.6711798839458414
3.1837247395E9	0.0
3.184093866E9	0.6575534627495964
3.1843949035E9	0.0
3.184831739E9	0.0
3.1851406715E9	0.9811320754716981
3.1852969175E9	0.0
3.185462257E9	0.0
3.185626145E9	0.0
3.1857752395E9	0.0
3.185853968E9	0.0
3.1859106355E9	2.4371988106223728
3.1860551575E9	0.0
3.186157877E9	0.0
3.186331841E9	0.0
3.1865114995E9	0.0
3.1865603165E9	7.096286872863163
3.1866288175E9	0.0
3.186733197E9	0.0
3.1870050445E9	4.889344722039711
3.187353668E9	14.727272727272727
3.1875080665E9	0.0
3.1878252635E9	3.719946059137604
3.1881593065E9	0.0
3.188616363E9	0.2576909422551936
3.1891540955E9	0.0
3.1893095315E9	53.11051310580381
3.1895373285E9	1.1301939058171746
3.189842686E9	5.958949426623685
3.1900255855E9	0.0
3.190172992E9	0.0
3.190356854E9	0.0
3.1905032075E9	0.026799945459760117
3.1907416315E9	0.0
3.1909500505E9	0.0
3.1913364635E9	0.0
3.1917922925E9	0.0
3.192099638E9	0.0
3.1923953555E9	0.0
3.1925463925E9	0.0
3.192649956E9	0.0
3.192797212E9	9.888026006862923
3.1929693325E9	0.7303218826075196
3.1931013355E9	0.0
3.193239551E9	0.0
3.193375081E9	0.0
3.193499288E9	0.0
3.193609535E9	13.8983256307296
3.19371265E9	0.0
3.193822626E9	6.16128910809081
3.1939716195E9	0.0
3.1941394915E9	0.0
3.194306856E9	9.389943486451239
3.194448025E9	0.0
3.1946146725E9	60.0
3.194817062E9	0.0
3.194994222E9	0.0
3.1952051725E9	0.0
3.1953858155E9	0.0
3.1955449885E9	12.0215196690692
3.195728859E9	0.0
3.1959022755E9	41.44444444444444
3.1961046005E9	0.0
3.196402817E9	0.0
3.196646882E9	0.0
3.1969960915E9	2.4749576862073
3.197368812E9	0.0
3.1975305625E9	0.0
3.1976727865E9	0.0
3.1978357145E9	0.0
3.1980607345E9	0.0
3.1982458505E9	0.0
3.19839844E9	8.42243351712239
3.1985858165E9	1.0023511941591388
3.1987250355E9	0.0
3.1988798255E9	0.0
3.1990755305E9	0.0
3.199551419E9	0.16803584764749813
3.200357883E9	0.0
3.200821358E9	0.0
3.2009583325E9	0.0
3.201131416E9	0.0
3.2012840915E9	0.0
3.2036862245E9	0.0158269864186871
3.2061103155E9	0.0
3.2062742935E9	0.0
3.2064127355E9	60.0
3.2069103435E9	0.4496502720106584
3.207383086E9	0.0
3.2075135E9	0.0
3.2077051795E9	0.0
3.2079398385E9	0.0
3.2081340195E9	0.0
3.2082129955E9	0.0
3.2083384745E9	9.875213947378896
3.2085223505E9	0.0
3.208661025E9	0.0
3.2092764015E9	9.62795950247699
3.209967914E9	0.0
3.2101668585E9	0.0
3.2103350695E9	0.0
3.2105128665E9	0.0
3.2107270375E9	0.0
3.2110146235E9	0.0
3.2116535945E9	7.466376670069688
3.2122964625E9	1.5697814558894423
3.2127588235E9	6.546586544418288
3.2131419755E9	0.0
3.213400089E9	0.0
3.213654064E9	0.0
3.2137391515E9	0.0
3.213836963E9	0.0
3.214069375E9	0.49784156329699875
3.2142884175E9	0.0
3.2144360335E9	0.0
3.214553303E9	0.0
3.2146747215E9	2.6198630136986303
3.2147903805E9	0.0
3.2150399375E9	2.0006586530545034
3.2153491055E9	1.7347725520431765
3.2155294805E9	0.0
3.2157751295E9	0.0
3.216024188E9	0.0
3.216223412E9	10.566421566041782
3.2163840345E9	0.0
3.2164725805E9	0.0
3.216654018E9	7.844362101692178
3.216904495E9	0.0
3.217083728E9	0.0
3.2172614305E9	18.245377409387416
3.217457634E9	26.759444742262225
3.217587192E9	0.0
3.21771413E9	0.0
3.217890871E9	0.0
3.218178663E9	4.525194198826544
3.2184028435E9	0.9019157551217744
3.2184832905E9	0.0
3.218662762E9	0.0
3.2188664205E9	0.0
3.219020337E9	0.0
3.2191661015E9	0.0
3.2193022875E9	0.0
3.219454196E9	0.0
3.219584386E9	4.660714285714286
3.2196504835E9	0.0
3.2197743925E9	0.0
3.2199603875E9	0.0
3.2201024565E9	0.0
3.2202389395E9	0.0
3.220476963E9	0.0
3.220649063E9	0.0
3.2208287895E9	5.2040348464007335
3.221745428E9	0.044254772916078974
3.222591335E9	0.0
3.223357383E9	6.131035909783488
