#Position (bp)	insert size
2.486555222E9	404.8299376999495
2.4924551025E9	427.5704933364508
2.495167722E9	387.8448275862069
2.4975151225E9	424.3836069915254
2.503049784E9	426.9802730343404
2.511297065E9	416.28044335341815
2.519544346E9	416.2422502870264
2.527791627E9	421.5324796848067
2.536038908E9	423.94703432525023
2.544286189E9	423.1145189215929
2.55253347E9	410.5759674582234
2.560780751E9	410.96351163978693
2.569028032E9	425.9260233297985
2.5762566075E9	424.9928958683866
2.579454338E9	0.0
2.579687553E9	0.0
2.579884248E9	0.0
2.5806697385E9	397.51604278074865
2.585522594E9	400.6350430416069
2.593769875E9	395.7007722007722
2.602017156E9	393.07558000478355
2.610264437E9	402.73561643835615
2.618511718E9	389.9846625766871
2.626758999E9	416.216142107773
2.63500628E9	399.22458126916723
2.643253561E9	395.10420215786485
2.651500842E9	413.26754926108373
2.6579691455E9	414.7578872740163
2.662092786E9	425.52446386736347
2.667995404E9	425.1285322104568
2.676242685E9	423.0970464135021
2.684489966E9	417.9548049476689
2.692737247E9	424.5514023536731
2.700984528E9	422.9193596205159
2.709231809E9	424.4571400740308
2.716143437E9	428.73027222040014
2.7202670775E9	409.5465281058101
2.725726371E9	421.68503414264035
2.733973652E9	396.3263867606497
2.742220933E9	405.585022755482
2.750468214E9	416.72961224134934
2.758715495E9	404.68345156413534
2.766962776E9	414.2901016949153
2.775210057E9	418.00170173267327
2.7813546445E9	428.9913811079447
2.785478285E9	0.0
2.791704619E9	403.14194236926363
2.7999519E9	400.6965361445783
2.808199181E9	384.88898525585427
2.816446462E9	401.8093079814283
2.824693743E9	400.9987843176983
2.829451479E9	418.6784232365145
2.8335751195E9	0.0
2.841188305E9	368.3333333333333
2.849435586E9	423.0931116389549
2.857682867E9	415.4483762076592
2.865930148E9	408.6132040559544
2.874177429E9	406.3579898362507
2.879602556E9	436.0614951768489
2.8809794195E9	442.5217391304348
2.881075568E9	0.0
2.8811862255E9	0.0
2.8813586365E9	408.9807692307692
2.881462567E9	0.0
2.8815749325E9	0.0
2.8817178115E9	0.0
2.881819418E9	0.0
2.881906098E9	0.0
2.8842457205E9	402.5550641309155
2.890671991E9	410.6086711711712
2.898919272E9	396.44772117962464
2.907166553E9	419.1017441860465
2.915413834E9	402.0625730994152
2.923661115E9	399.9062937062937
2.931908396E9	423.6891835456254
2.940155677E9	421.4592183517417
2.948402958E9	422.0462356792144
2.956650239E9	422.49231603688304
2.96489752E9	407.2950963222417
2.973144801E9	428.0617760617761
2.981392082E9	424.02867764206053
2.989639363E9	406.29630642954857
2.997886644E9	405.31151832460733
3.006133925E9	408.2786333012512
3.014381206E9	413.0664517728738
3.022628487E9	410.1420074349442
3.030875768E9	418.4154329295648
3.036491697E9	431.651185770751
3.0406153375E9	409.2160454832596
3.04737033E9	407.3731629392971
3.055617611E9	421.1771812080537
3.063864892E9	401.38684210526316
3.072112173E9	0.0
3.080359454E9	0.0
3.088606735E9	0.0
3.093970888E9	415.98924731182797
3.0952300205E9	0.0
3.0952497775E9	0.0
3.095251997E9	0.0
3.0952540505E9	0.0
3.0952557575E9	0.0
3.0952672315E9	0.0
3.0952801775E9	0.0
3.095282986E9	0.0
3.0952843085E9	0.0
3.0952861685E9	0.0
3.0952878055E9	0.0
3.095294504E9	0.0
3.0953195485E9	0.0
3.095338983E9	0.0
3.0953408955E9	0.0
3.095343463E9	0.0
3.095345222E9	0.0
3.095346809E9	0.0
3.095349042E9	0.0
3.0953512725E9	0.0
3.095353364E9	0.0
3.095355108E9	0.0
3.095356321E9	0.0
3.0953577535E9	0.0
3.095359376E9	0.0
3.095556087E9	0.0
3.095752734E9	0.0
3.0957542375E9	0.0
3.0957570845E9	0.0
3.095805536E9	0.0
3.09590828E9	0.0
3.09596656E9	0.0
3.095969795E9	0.0
3.0959721615E9	0.0
3.0959744135E9	0.0
3.095976482E9	0.0
3.0959781075E9	0.0
3.095990102E9	0.0
3.0960705095E9	0.0
3.0961424095E9	0.0
3.09614931E9	0.0
3.096156554E9	0.0
3.096162411E9	0.0
3.096166714E9	0.0
3.09616929E9	0.0
3.096171731E9	0.0
3.0961743065E9	0.0
3.096175887E9	0.0
3.096222038E9	0.0
3.0962682935E9	0.0
3.096269694E9	0.0
3.0962711935E9	0.0
3.096273378E9	0.0
3.096275639E9	0.0
3.0962799385E9	0.0
3.096298978E9	0.0
3.0963367315E9	0.0
3.096361311E9	0.0
3.09636591E9	0.0
3.0963714185E9	0.0
3.0963777495E9	0.0
3.096382349E9	0.0
3.0963867675E9	0.0
3.0963904915E9	0.0
3.0963918375E9	0.0
3.0963930415E9	0.0
3.096395075E9	0.0
3.0963969485E9	0.0
3.0963981865E9	0.0
3.0963996145E9	0.0
3.0964008415E9	0.0
3.096401915E9	0.0
3.096403377E9	0.0
3.096405706E9	0.0
3.0964088985E9	0.0
3.0964148235E9	0.0
3.0964195075E9	0.0
3.096420554E9	0.0
3.0964217255E9	0.0
3.096423568E9	0.0
3.09642553E9	0.0
3.09642687E9	0.0
3.0964283815E9	0.0
3.0964299295E9	0.0
3.0964310225E9	0.0
3.0964324015E9	0.0
3.0964340375E9	0.0
3.0964356545E9	0.0
3.0964371835E9	0.0
3.0964386665E9	0.0
3.096439981E9	0.0
3.0964414315E9	0.0
3.0964428915E9	0.0
3.096445494E9	0.0
3.0964481695E9	0.0
3.0964500655E9	0.0
3.0964522185E9	0.0
3.096453769E9	0.0
3.0964556835E9	0.0
3.096458275E9	0.0
3.0964636735E9	0.0
3.0964714905E9	0.0
3.0965667595E9	0.0
3.0967478065E9	0.0
3.0969183065E9	0.0
3.097089054E9	0.0
3.0972576165E9	0.0
3.0973438365E9	0.0
3.09743346E9	435.6
3.0976209085E9	0.0
3.0978104735E9	360.6666666666667
3.097915655E9	0.0
3.0979698435E9	442.0
3.098102454E9	0.0
3.098248482E9	0.0
3.098374522E9	0.0
3.0985283265E9	0.0
3.0986781225E9	0.0
3.098767366E9	0.0
3.0988127105E9	0.0
3.098864278E9	0.0
3.098902735E9	0.0
3.0989608915E9	0.0
3.099036312E9	0.0
3.0991407965E9	0.0
3.099303025E9	0.0
3.0994846985E9	0.0
3.099653576E9	0.0
3.099967721E9	426.5676020408163
3.100340622E9	427.6478260869565
3.100728804E9	417.2128027681661
3.101515147E9	422.0669577874818
3.1022054085E9	398.7460815047022
3.1025331485E9	411.25555555555553
3.1027912175E9	431.6830985915493
3.1029573855E9	412.06451612903226
3.103062931E9	0.0
3.1031786555E9	439.9655172413793
3.10334208E9	0.0
3.103482767E9	0.0
3.1038287865E9	349.6517857142857
3.1041653075E9	408.1041666666667
3.1044847005E9	374.53973509933775
3.1048490495E9	430.5362776025237
3.10508024E9	427.1609756097561
3.105629184E9	368.4961439588689
3.1062829545E9	378.3191489361702
3.10667802E9	413.3333333333333
3.106949138E9	346.9047619047619
3.1071604535E9	431.5740740740741
3.107433246E9	437.5075187969925
3.107642847E9	0.0
3.107807231E9	435.1178895300907
3.108016786E9	0.0
3.1083486805E9	430.52425373134326
3.108735868E9	435.63065326633165
3.1090516455E9	407.31698113207545
3.109292268E9	428.0853658536585
3.1095754895E9	419.3009708737864
3.110268924E9	397.5732298739088
3.1108372965E9	0.0
3.111178416E9	413.39092872570194
3.111696332E9	377.7148936170213
3.112024148E9	417.5956678700361
3.1123518825E9	430.26379542395694
3.112689607E9	401.5263157894737
3.112942537E9	383.47159090909093
3.113198274E9	387.72222222222223
3.113375336E9	0.0
3.1136852375E9	425.5348837209302
3.1140417195E9	395.5913043478261
3.1144303125E9	326.75
3.1148938345E9	416.6196319018405
3.115306268E9	394.3488372093023
3.1157007715E9	416.44444444444446
3.116016147E9	182.0
3.116211793E9	276.0
3.1163825765E9	0.0
3.116618425E9	316.0
3.116824178E9	0.0
3.116974473E9	353.8349514563107
3.117223447E9	396.525
3.117423554E9	0.0
3.11752243E9	318.55555555555554
3.117654662E9	0.0
3.1179713535E9	409.68518518518516
3.1183238915E9	412.84615384615387
3.1185300955E9	399.135593220339
3.1186638935E9	432.5378787878788
3.1188122E9	402.5531914893617
3.1189417835E9	0.0
3.119031296E9	0.0
3.1192646035E9	112.5
3.119573191E9	0.0
3.11979312E9	0.0
3.1199932505E9	395.25
3.1202658475E9	399.60526315789474
3.120630526E9	432.7233704292528
3.1208975455E9	0.0
3.121056931E9	440.0047393364929
3.1212748515E9	450.14285714285717
3.122440861E9	408.13162393162395
3.123559647E9	0.0
3.123731843E9	385.89473684210526
3.123905589E9	0.0
3.124156243E9	0.0
3.124488596E9	382.86713286713285
3.1246848165E9	401.360248447205
3.1249839605E9	442.8256961579133
3.125478813E9	397.9039145907473
3.1258153425E9	421.6391304347826
3.1259283855E9	0.0
3.1260669835E9	413.96108949416345
3.126229539E9	229.0
3.1264622605E9	419.72727272727275
3.1268141995E9	0.0
3.1271087395E9	265.5
3.1273657625E9	388.8232558139535
3.127558334E9	430.6024844720497
3.12766468E9	0.0
3.127828692E9	396.5
3.128042349E9	0.0
3.128360835E9	0.0
3.128664108E9	352.4782608695652
3.128969306E9	385.71527777777777
3.1294982675E9	434.96866096866097
3.1301334265E9	436.37195767195766
3.1305637235E9	380.9642857142857
3.1308685615E9	415.36633663366337
3.132525107E9	414.45612903225805
3.135708871E9	424.49437052200614
3.1375838995E9	0.0
3.1377919885E9	0.0
3.1379456385E9	0.0
3.13807759E9	399.05128205128204
3.1381825785E9	410.6875
3.1383378E9	425.35714285714283
3.1385240455E9	440.3756371049949
3.1386262505E9	444.3709677419355
3.1387278365E9	0.0
3.138876827E9	0.0
3.1392287105E9	369.79245283018867
3.139683903E9	339.8333333333333
3.1400953865E9	398.6503267973856
3.1405015935E9	410.3638928067701
3.1406793795E9	0.0
3.140919565E9	0.0
3.1413571285E9	0.0
3.1417136825E9	428.13583815028903
3.141952908E9	0.0
3.1421298615E9	412.45652173913044
3.14226876E9	432.3933333333333
3.142455731E9	400.6412213740458
3.1426861345E9	391.93055555555554
3.1428269075E9	0.0
3.142876723E9	0.0
3.142986396E9	430.73540516990994
3.143306311E9	418.6029850746269
3.1436587875E9	434.8615664845173
3.1438552095E9	426.2116788321168
3.1440183465E9	437.4148936170213
3.1442055865E9	383.95762711864404
3.1444308725E9	411.1043256997456
3.1447233165E9	0.0
3.144946377E9	425.0982142857143
3.1451891185E9	425.2991150442478
3.145452005E9	339.0128205128205
3.145651126E9	393.73988439306356
3.145842373E9	0.0
3.146075901E9	396.46067415730334
3.1463176985E9	444.6243093922652
3.146431306E9	0.0
3.1465845315E9	373.9555555555556
3.146769566E9	426.4711779448622
3.146878665E9	377.74074074074076
3.1474567455E9	396.9642857142857
3.14807643E9	431.74242424242425
3.1484432145E9	400.2412935323383
3.148819422E9	0.0
3.148977379E9	434.0868571428571
3.1491170515E9	0.0
3.1493622605E9	0.0
3.14955241E9	413.0
3.149628021E9	414.69590643274853
3.149748357E9	0.0
3.1499742105E9	437.1644444444444
3.1502921685E9	418.5
3.1504971245E9	0.0
3.1507112895E9	324.10714285714283
3.1509737455E9	0.0
3.151061473E9	0.0
3.151082855E9	0.0
3.1511749635E9	0.0
3.1513110845E9	393.0
3.1514522965E9	396.03333333333336
3.1515644655E9	392.3626373626374
3.1517003225E9	349.76404494382024
3.152003074E9	296.0
3.152563988E9	428.793724042455
3.1532707765E9	437.9875147232038
3.1537483565E9	0.0
3.1539663695E9	415.11494252873564
3.156380446E9	409.0900943396226
3.158879927E9	399.8910891089109
3.159249488E9	377.0
3.16219797E9	415.14061709661104
3.1659520495E9	425.15751789976133
3.1671347315E9	428.64963503649636
3.167415562E9	438.1829268292683
3.1677021975E9	412.64453125
3.1684641165E9	401.36501901140684
3.169090285E9	442.5232558139535
3.169183024E9	440.3546160483175
3.1692563895E9	428.3492063492063
3.169526105E9	388.55
3.17072987E9	399.2501402131239
3.171828911E9	410.0042105263158
3.172098126E9	424.57065217391306
3.172271162E9	440.121875
3.1723950345E9	0.0
3.172647101E9	392.90221402214024
3.172955559E9	367.04545454545456
3.1731654725E9	437.0046511627907
3.173311788E9	443.4078812691914
3.1735272955E9	437.8891687657431
3.173934712E9	408.85777777777776
3.174390402E9	423.2300215982721
3.174700269E9	0.0
3.174882093E9	339.0
3.175026774E9	408.684
3.175158132E9	434.9591836734694
3.175275571E9	411.04282655246254
3.1754417695E9	433.8770186335404
3.17556393E9	429.8076923076923
3.175664622E9	0.0
3.1758185595E9	0.0
3.176002703E9	430.0194805194805
3.176220675E9	0.0
3.17653979E9	368.85185185185185
3.1767900185E9	0.0
3.1769496365E9	405.06115107913666
3.177107325E9	434.2383177570093
3.1773188075E9	442.22031200254696
3.177732267E9	425.4614609571788
3.178181544E9	423.7784765897973
3.1784531475E9	428.93227990970655
3.178707515E9	424.345298281092
3.1789749365E9	400.53333333333336
3.1791420025E9	383.7857142857143
3.179311171E9	377.6666666666667
3.1795419975E9	372.0
3.1798092875E9	351.75
3.180009459E9	369.3333333333333
3.1801782E9	430.0
3.180350655E9	386.1904761904762
3.180483934E9	347.2
3.180614404E9	410.35
3.1808065105E9	373.4
3.180968346E9	526.0
3.181104254E9	389.38461538461536
3.181262731E9	389.14285714285717
3.181414059E9	377.2857142857143
3.181629404E9	381.7142857142857
3.181944132E9	362.9145299145299
3.18238174E9	390.55
3.1828098585E9	384.50236966824644
3.1832143505E9	374.06796116504853
3.1837247395E9	385.14285714285717
3.184093866E9	423.0879120879121
3.1843949035E9	373.3333333333333
3.184831739E9	0.0
3.1851406715E9	434.206106870229
3.1852969175E9	447.1111111111111
3.185462257E9	435.812865497076
3.185626145E9	435.7073170731707
3.1857752395E9	433.09420289855075
3.185853968E9	0.0
3.1859106355E9	427.23409669211196
3.1860551575E9	0.0
3.186157877E9	0.0
3.186331841E9	419.1552901023891
3.1865114995E9	0.0
3.1865603165E9	390.7142857142857
3.1866288175E9	0.0
3.186733197E9	413.9259259259259
3.1870050445E9	426.10096153846155
3.187353668E9	461.45454545454544
3.1875080665E9	0.0
3.1878252635E9	430.7161716171617
3.1881593065E9	0.0
3.188616363E9	426.23853211009174
3.1891540955E9	0.0
3.1893095315E9	383.968992248062
3.1895373285E9	429.819332566168
3.189842686E9	427.5206349206349
3.1900255855E9	0.0
3.190172992E9	409.2
3.190356854E9	424.21123595505617
3.1905032075E9	423.3342736248237
3.1907416315E9	318.1304347826087
3.1909500505E9	0.0
3.1913364635E9	391.94637223974763
3.1917922925E9	0.0
3.192099638E9	426.28052805280527
3.1923953555E9	441.932
3.1925463925E9	0.0
3.192649956E9	341.75
3.192797212E9	379.1304347826087
3.1929693325E9	414.4594594594595
3.1931013355E9	377.72727272727275
3.193239551E9	0.0
3.193375081E9	0.0
3.193499288E9	0.0
3.193609535E9	418.95454545454544
3.19371265E9	373.1794871794872
3.193822626E9	365.75
3.1939716195E9	436.54907161803715
3.1941394915E9	0.0
3.194306856E9	339.2608695652174
3.194448025E9	0.0
3.1946146725E9	350.5
3.194817062E9	412.2916666666667
3.194994222E9	396.3185840707965
3.1952051725E9	0.0
3.1953858155E9	451.58620689655174
3.1955449885E9	390.24183006535947
3.195728859E9	401.03125
3.1959022755E9	397.3333333333333
3.1961046005E9	0.0
3.196402817E9	0.0
3.196646882E9	0.0
3.1969960915E9	399.87220447284346
3.197368812E9	0.0
3.1975305625E9	359.3636363636364
3.1976727865E9	0.0
3.1978357145E9	0.0
3.1980607345E9	0.0
3.1982458505E9	337.06666666666666
3.19839844E9	388.35593220338984
3.1985858165E9	357.7910447761194
3.1987250355E9	0.0
3.1988798255E9	0.0
3.1990755305E9	438.13235294117646
3.199551419E9	394.1619937694704
3.200357883E9	397.715
3.200821358E9	0.0
3.2009583325E9	0.0
3.201131416E9	0.0
3.2012840915E9	393.93333333333334
3.2036862245E9	429.43455219925806
3.2061103155E9	0.0
3.2062742935E9	0.0
3.2064127355E9	358.0
3.2069103435E9	414.775
3.207383086E9	0.0
3.2075135E9	0.0
3.2077051795E9	402.35632183908046
3.2079398385E9	427.5779220779221
3.2081340195E9	0.0
3.2082129955E9	396.53333333333336
3.2083384745E9	389.6927710843373
3.2085223505E9	397.5211267605634
3.208661025E9	372.56880733944956
3.2092764015E9	420.35289452815226
3.209967914E9	344.6190476190476
3.2101668585E9	0.0
3.2103350695E9	305.0
3.2105128665E9	0.0
3.2107270375E9	0.0
3.2110146235E9	442.35555555555555
3.2116535945E9	393.2042440318302
3.2122964625E9	427.37993920972644
3.2127588235E9	373.8837209302326
3.2131419755E9	0.0
3.213400089E9	0.0
3.213654064E9	425.7142857142857
3.2137391515E9	0.0
3.213836963E9	424.0657894736842
3.214069375E9	437.3325017818959
3.2142884175E9	430.9645390070922
3.2144360335E9	0.0
3.214553303E9	353.22222222222223
3.2146747215E9	401.0769230769231
3.2147903805E9	0.0
3.2150399375E9	392.2962962962963
3.2153491055E9	436.2369942196532
3.2155294805E9	0.0
3.2157751295E9	427.62835249042143
3.216024188E9	411.38461538461536
3.216223412E9	432.6842661034847
3.2163840345E9	416.2
3.2164725805E9	379.8
3.216654018E9	389.65846153846155
3.216904495E9	426.87
3.217083728E9	0.0
3.2172614305E9	434.9730392156863
