#Position (bp)	Coverage	Std
4.892410255E8	0.5303813466312344	3.3911126361032706
4.91973207E8	0.0	0.0
4.92130842E8	0.0	0.0
4.93522301E8	0.04711274004714126	0.7343264849197187
4.98960501E8	0.27905318128483797	2.434838067382932
5.07207782E8	0.2351673236306608	2.078027449889753
5.15455063E8	0.08681309634047876	1.2003354354019542
5.23702344E8	0.11797657919015976	1.464121521257323
5.31949625E8	0.4734621022370888	3.507280989049242
5.40196906E8	1.539180852453069	6.938475881151487
5.48444187E8	0.5641783031280249	3.613830982053381
5.56691468E8	0.09250078904792985	1.2728112484409169
5.64938749E8	0.10552120147233979	1.5700607817627903
5.7318603E8	0.023179275690982278	0.486983020990331
5.81433311E8	0.042292847788258946	1.0071200979772257
5.89680592E8	0.20695426771562653	2.209267012967501
5.97927873E8	0.10662483793143461	1.3177046674983044
6.06175154E8	0.18706916861448034	1.998748802451387
6.14422435E8	0.4007908788363098	2.984503528958427
6.22669716E8	0.4384012136848496	3.0585355629399325
6.30916997E8	0.2348953552085833	2.136153955834415
6.39164278E8	0.15063813152480193	1.916173251055007
6.47411559E8	0.19470647356383272	2.042025965960043
6.5565884E8	0.08760232614846032	1.284637345215661
6.63906121E8	0.14908804489625127	1.6556591049370593
6.72153402E8	0.14470841965976422	1.5350046733631422
6.80400683E8	0.35681723467407017	2.9101298277488215
6.87513812E8	0.3171801798200595	2.706292230549188
6.90580999E8	0.0	0.0
6.91715151E8	1.040897682671315	5.364535317690465
6.96895245E8	0.7172259560453924	6.582705419109812
7.05142526E8	0.16146181996223968	2.0136284369686304
7.13389807E8	0.09291001482791722	1.2184697712706822
7.21637088E8	0.02203598980075979	0.784997703603828
7.29884369E8	0.25903628116951516	2.5023869384666457
7.3813165E8	0.11578725158024808	1.3670300117959113
7.46378931E8	0.18350241734215192	1.9127260735840321
7.54626212E8	0.043303726403889964	0.750125803641543
7.62873493E8	0.24554153059656875	2.0733532909649477
7.71120774E8	0.20932607971039183	2.1000225986684096
7.79368055E8	0.2075510704679518	2.045707280603671
7.87615336E8	0.1147754029479534	1.4924612338831735
7.95862617E8	0.15217585044089077	1.627307061999544
8.04109898E8	0.1676407048577586	1.9905608036219895
8.12357179E8	0.23712239221629527	2.3042687645927766
8.2060446E8	0.07105978321825096	1.2489878840874546
8.28851741E8	0.09052704764151967	1.3526677112763439
8.37099022E8	0.14999585924136694	1.812338276869801
8.45346303E8	0.2198023809301514	2.1231655267351295
8.53593584E8	0.10647278781940375	1.5944324071031646
8.61840865E8	0.10251912115035246	1.273917583209153
8.70088146E8	0.07473929892773146	1.2220077513370997
8.775425195E8	0.24795037608838655	2.3527253772079106
8.80978107E8	0.0	0.0
8.817710145E8	0.7082928204658653	4.203401959161478
8.86582708E8	0.09881814382218819	1.4406149332962634
8.94829989E8	0.23396935305102373	3.7779251243187115
9.0307727E8	0.019540743185541998	0.4775804114823863
9.11324551E8	0.1101063489894427	1.5467417548234261
9.19571832E8	0.2639142524669646	2.1764625420170143
9.27819113E8	0.06794275592161829	1.1065629213070298
9.36066394E8	0.1527469477516287	1.6916171787443375
9.44313675E8	0.14507835976487282	1.763051989124925
9.52560956E8	0.20816557602438912	2.090454380901251
9.60808237E8	0.2751860886030196	2.545271546846917
9.69055518E8	0.07736695281754072	1.083425409107216
9.77302799E8	0.13244995532467002	1.5442460546636676
9.8555008E8	0.046136902574315096	0.864078496115031
9.93797361E8	0.1565729359773239	1.823268786061005
1.002044642E9	0.10794515186277756	1.5537636870264657
1.010291923E9	0.23433565559364353	2.169090376796787
1.018539204E9	0.9194124706069794	5.107968431566777
1.026786485E9	0.24360319479838263	2.3323876554836964
1.035033766E9	0.37655658877149933	3.0018386689784453
1.043281047E9	0.09880856490763441	1.4223254779687402
1.051528328E9	0.16593250551302907	1.8060357303487968
1.0591365945E9	0.701360920798961	4.347415865607292
1.062667565E9	0.0	0.0
1.0633065795E9	0.10982756002497174	1.486347394039257
1.06802289E9	0.20147464358253345	2.3078827046264707
1.076270171E9	0.17851046908672083	2.108734641274016
1.084517452E9	0.12981733009945945	1.4625629304915162
1.092764733E9	0.5413547810484449	3.0421927931590447
1.101012014E9	0.46719870463974733	3.133232677094725
1.109259295E9	0.5831591041944612	3.8137253798092536
1.117506576E9	0.27242505742195516	2.468544407357558
1.125753857E9	0.06707313598263476	1.2835105400856033
1.134001138E9	0.16858537983609387	1.7904013044191611
1.142248419E9	0.12892564228137735	1.493869283313981
1.1504957E9	0.2197509700469767	2.089657097199685
1.158742981E9	0.08982026924995037	1.4313730964777058
1.166990262E9	0.13122967436176844	1.7378091162410314
1.175237543E9	0.2582271660199283	2.447814082049003
1.183484824E9	0.12225411017279512	1.395576805635661
1.191732105E9	0.20618819705549016	2.0507012079636113
1.199979386E9	0.18989822221408487	2.0277893123568873
1.208226667E9	0.19699049905053556	2.078655342662897
1.216473948E9	0.2612545880272541	2.318341408905504
1.224721229E9	0.20489819614488702	2.0833577353742054
1.231182379E9	0.22044766021271786	2.0281567641328655
1.2353060195E9	0.5015877894734485	3.637825988909212
1.241215791E9	0.3262455832413131	2.930566298919761
1.249463072E9	0.08384266281214378	1.1197543138210875
1.257710353E9	0.21888171386424204	2.0914567179688732
1.265957634E9	0.1583552203447415	1.7314656775938182
1.274204915E9	0.26733356120641455	2.4966817170209916
1.282452196E9	0.2177852312780418	2.336584524379857
1.290699477E9	0.05319365255045875	0.9716558218917738
1.298946758E9	0.10758078935348511	1.6482010521991373
1.307194039E9	0.3548810814133773	2.866132560795123
1.31544132E9	0.10231432638223434	1.484807076497307
1.323688601E9	0.2728154891290839	2.5462292273973723
1.331935882E9	1.125150458678442	9.375506602472534
1.340183163E9	0.26857445502341926	2.275009520916815
1.348430444E9	0.12491644215833073	1.532161709383404
1.356677725E9	0.13532811601787303	1.6852932678961028
1.364925006E9	0.37616555080395586	2.9945066161726217
1.373172287E9	0.3611011920171024	2.4575423160253345
1.381419568E9	0.6106608953908567	4.32889434029639
1.389204535E9	0.19382223901637835	1.9584660406761525
1.3933281755E9	0.12960130993221058	1.7170829428141932
1.39791413E9	0.11249404500707566	1.290865002821236
1.406161411E9	0.10463969882922626	1.3343291584671997
1.414408692E9	0.35197430522859596	2.6969298472422185
1.422655973E9	0.23291373241678076	2.296849070305775
1.430903254E9	0.218756945470877	2.1669452168720045
1.439150535E9	0.11608674422515736	1.3510476775024498
1.447397816E9	0.16562246393690236	1.9727024730179827
1.455645097E9	0.130900959964866	1.71673934840405
1.463892378E9	0.13817960125282502	1.4867691350124181
1.472139659E9	0.0944431261648536	1.5345662482857891
1.48038694E9	0.08649250583313459	1.0701215841767096
1.488634221E9	0.2051858060856663	1.993793965462323
1.496881502E9	0.16762178953281695	1.7908264553751578
1.505128783E9	0.09021736982164183	1.2254065451821312
1.513376064E9	0.16365854394921187	1.6623393377340296
1.521623345E9	0.09708872536294083	1.3531517213075646
1.529870626E9	0.08849922780610968	1.2373437258907352
1.535999382E9	1.8811056021461108	8.037472217399374
1.5401230225E9	0.20488759868304598	2.213173279985406
1.546365188E9	0.13534108999074967	1.665039340184102
1.554612469E9	0.1430663027002475	1.5420119183698755
1.56285975E9	0.11107636565311646	1.497449345002384
1.571107031E9	0.6747848169596743	4.43163983076642
1.579354312E9	0.15210637299735513	2.0821628311777305
1.587601593E9	0.0	0.0
1.595848874E9	0.02234688014146723	0.6869338141519237
1.604096155E9	0.12504751566000966	1.88619422709626
1.612343436E9	0.1738689393510419	1.816115501971317
1.620590717E9	0.12637534722049606	1.5803861449803602
1.628837998E9	0.28472765751524653	2.698150171237038
1.637085279E9	0.26041346232776597	2.2703451612150456
1.64533256E9	0.22905403611202285	2.211038323184687
1.653579841E9	0.28245866728683067	2.5518593123992246
1.661827122E9	0.46335404359327637	3.186864202929285
1.670074403E9	0.7959545697545651	4.1612258342713
1.675298629E9	2.6282973926151127	9.068789974003375
1.6764192455E9	0.0	0.0
1.6764583035E9	0.0	0.0
1.676565753E9	0.0	0.0
1.6766737005E9	0.0	0.0
1.679569275E9	0.18698913214115404	1.9719019401559863
1.686568965E9	0.14959997119050508	1.5875576745523146
1.694816246E9	0.17523617783849005	1.7000220359967637
1.703063527E9	0.2326163010572818	2.2473780244653536
1.711310808E9	0.1444486976980656	1.7547575944027278
1.719558089E9	0.14956796064060385	1.938403228834711
1.72780537E9	0.25621607897196663	2.5848807555537974
1.736052651E9	0.15321085822103067	1.9637630066489073
1.744299932E9	0.2534304336180615	2.2730034018398926
1.752547213E9	0.39374310151430514	3.1532937609433453
1.760794494E9	0.16792467723604906	2.042963839063313
1.769041775E9	0.3556140502548658	2.617013745312021
1.777289056E9	0.7301892587387285	4.202911295120307
1.785536337E9	0.0900441005950931	1.2954981416857692
1.793783618E9	0.2322891629374578	2.0335132322917997
1.802030899E9	0.27415241459579226	2.47623304268967
1.8083225935E9	0.41798197830865835	3.264215089377463
1.812446234E9	1.3301577301745537	6.029960496261899
1.818525461E9	0.8350932871088059	4.8163037512407545
1.826772742E9	0.31129617142910493	2.475107932193799
1.835020023E9	0.07498750194154898	1.1412590294686964
1.843267304E9	0.22875793852543644	2.236776620653175
1.851514585E9	0.05194269481056848	0.9459652179957593
1.859761866E9	0.4087630820387956	3.107862352165038
1.868009147E9	0.6045456678388914	3.8556384136932422
1.876256428E9	1.9162163869522573	7.399193797190862
1.884503709E9	0.5069476837275219	3.4865781745919437
1.89275099E9	0.14932315268510918	1.9235789788325286
1.900998271E9	0.21950519207481836	2.193787944404696
1.909245552E9	0.17562345699146178	2.0285386769239877
1.917492833E9	0.2038920463604914	2.022932789877405
1.925740114E9	0.6075335616671725	3.7458000939861136
1.933987395E9	0.3987691216050478	2.8964868672604736
1.9418441525E9	0.21368845391130253	2.1790804848574954
1.9456274275E9	0.038667809721280755	0.3767776558791345
1.946017951E9	0.5078599329250467	2.800178101190167
1.950481957E9	0.6292192542002631	3.771844990371668
1.958729238E9	0.243034158773055	2.011201093398782
1.966976519E9	0.13324949155970314	1.3064459673896993
1.9752238E9	0.206063792418374	1.9428284313999329
1.983471081E9	0.19468295065973865	2.2222297361337375
1.991718362E9	0.6703958553127994	4.248300746545323
1.999965643E9	1.4839804779296353	6.0833022915443635
2.008212924E9	0.13165429915629162	1.5089754574322334
2.016460205E9	0.16390783823177602	1.6676190034893366
2.024707486E9	0.15447006110256217	1.6013409650497363
2.032954767E9	0.10670219676036259	1.4187838242391093
2.041202048E9	0.17693128195825994	1.7705598753244218
2.049449329E9	0.2741446544624829	2.135318144140673
2.05769661E9	0.45142623368841195	2.970320954213262
2.065943891E9	0.5697397724171154	3.4063850349999205
2.074191172E9	0.2322133803856083	2.295556471433249
2.0786338535E9	1.561664488263264	6.285776113355054
2.082757494E9	0.0	0.0
2.090685734E9	0.0	0.0
2.098933015E9	0.16178253172166682	2.0383703032465226
2.107180296E9	0.2947020963636379	2.560151826749802
2.115427577E9	0.19978463205024782	2.062710741773168
2.123674858E9	0.22867766964651745	2.251350529816508
2.131922139E9	0.17473310294629224	2.104023815546524
2.14016942E9	0.058644539939890494	1.3547881234722472
2.148416701E9	0.05025668459702052	1.042857383118948
2.156663982E9	0.1344611636247146	1.650045027173348
2.164911263E9	0.028642773297041776	0.9480437786765358
2.173158544E9	0.07072452120886871	1.0540802706887045
2.181405825E9	0.2342721195021729	2.483526952877169
2.189423344E9	0.2711929763602023	2.604409171192259
2.1935469845E9	0.0	0.0
2.197900387E9	0.0	0.0
2.206147668E9	0.0	0.0
2.214394949E9	0.933576047669529	4.79374796967484
2.22264223E9	0.13145120191733495	1.6979908036571372
2.230889511E9	0.16685086878936223	1.998622647697115
2.239136792E9	0.13603331813236386	1.8302304525404205
2.247384073E9	0.2451051443499985	2.1286511937361876
2.255631354E9	0.34356838332536505	2.767512879010168
2.263878635E9	0.4175526455325094	3.085481965612161
2.272125916E9	0.25818363652214593	2.430385741195926
2.280373197E9	0.10190570686266176	1.4347849740678347
2.288620478E9	0.2649372562908915	2.272184097031726
2.2965525295E9	0.7510460399363409	4.616397038818718
2.300461795E9	0.0	0.0
2.300668236E9	0.010867866630677217	0.15750886585430465
2.3008708475E9	0.001540839989693378	0.0392535347413883
2.300979636E9	0.0	0.0
2.3010753705E9	0.0	0.0
2.301178399E9	0.023271677817132363	0.2275179052710856
2.301217234E9	0.0	0.0
2.3013234165E9	0.0	0.0
2.301431691E9	0.0	0.0
2.3053461205E9	0.0	0.0
2.313362321E9	0.0	0.0
2.321609602E9	0.05827399357436711	0.9115210157026924
2.329856883E9	0.14509024246900282	1.543916162666639
2.338104164E9	0.36067608221424735	2.9523848885077744
2.346351445E9	0.9560182319482021	4.842435078817046
2.354598726E9	0.2887111521967058	2.3141516163748705
2.362846007E9	0.37006681353527304	2.8207870951318417
2.371093288E9	0.3502617408088799	2.834482994811477
2.379340569E9	0.5701873138553178	3.9926719350989193
2.38758785E9	0.43167002555145145	3.3101761338535955
2.395835131E9	0.1860625338217529	1.9863370555139002
2.4017017605E9	0.30657393707017083	2.554542406987396
2.4036688735E9	0.02208598811372276	0.3745211645463471
2.406049525E9	2.710472971014745	9.257120116591388
2.412329693E9	0.31115309397121305	2.59127497074418
2.420576974E9	0.26747360736223247	2.1284852001963768
2.428824255E9	0.5206913648267835	3.4603177251006048
2.437071536E9	0.8402143688325886	5.212371332707325
2.445318817E9	0.0	0.0
2.453566098E9	0.2423144064086091	2.3241080562001857
2.461813379E9	0.31031293828838863	2.4950934180720266
2.47006066E9	0.7888112457911887	4.904607926522236
2.478307941E9	0.45239976666249154	3.2630295678815546
2.486555222E9	0.22534566240679807	2.2977363092386365
2.4924551025E9	1.0672276831959646	5.8623924895072825
2.495167722E9	0.007367205283755144	0.20113499320245506
2.4975151225E9	0.7776702118536861	4.425089082481199
2.503049784E9	1.5271370043048127	6.239129006626331
2.511297065E9	0.48707495233883746	3.5688519518758706
2.519544346E9	0.12650448068884762	1.9215473715497264
2.527791627E9	0.7308936120886387	4.264969963660514
2.536038908E9	1.057572671526531	4.743234055830882
2.544286189E9	0.8804382923293144	4.719598399222143
2.55253347E9	0.3169787715490717	2.6466433821643185
2.560780751E9	0.4850561051575665	3.25671254942876
2.569028032E9	0.8461975528662113	4.856001336134647
2.5762566075E9	1.0229491116561216	5.147508669795759
2.579454338E9	0.0	0.0
2.579687553E9	8.830682348249353E-4	0.038487345306458864
2.579884248E9	0.0	0.0
2.5806697385E9	0.24682295344994273	2.3091260784317087
2.585522594E9	0.20769184413626746	2.108683523221432
2.593769875E9	0.15429594311143272	1.7177100501480818
2.602017156E9	0.15182749320654892	1.6304599160914883
2.610264437E9	0.15794599456475414	1.798864640254381
2.618511718E9	0.08433870508352995	1.2272607227474832
2.626758999E9	0.26783311978820656	3.0314066951848235
2.63500628E9	0.148999652127774	1.797806006233275
2.643253561E9	0.1312371919909119	1.6192981106341715
2.651500842E9	0.12090712078320115	1.7458922835423492
2.6579691455E9	0.17737239850673636	2.2726240006456906
2.662092786E9	1.8348874564180828	7.288442024544325
2.667995404E9	1.735231162852339	6.828058815236864
2.676242685E9	1.6061065459028254	6.537766670536997
2.684489966E9	0.2150507543031455	2.472944311109319
2.692737247E9	0.689096321563434	4.425945219597802
2.700984528E9	1.4582190178799534	6.222235985160445
2.709231809E9	1.8379111855167782	7.198945450328189
2.716143437E9	1.5982788660279144	6.8947633951252545
2.7202670775E9	0.49114066303149095	3.36127091769447
2.725726371E9	0.38488587935830004	3.2578706507031034
2.733973652E9	0.1186695348442717	1.594446019489682
2.742220933E9	0.18796134144089427	2.190536283677896
2.750468214E9	0.4194786136182337	3.194055922920159
2.758715495E9	0.32004644924794	2.706720151033311
2.766962776E9	0.5321070059332281	3.560795194037308
2.775210057E9	0.240034139736478	2.541418441882942
2.7813546445E9	1.0931716665503846	5.941597713816978
2.785478285E9	0.0	0.0
2.791704619E9	0.04267782315165446	0.9618527898571123
2.7999519E9	0.04987098172112724	0.9914512601697124
2.808199181E9	0.0453537353704815	0.9322394023487061
2.816446462E9	0.33535125091530166	2.6839706645259906
2.824693743E9	0.35892677841339465	2.7123323966132977
2.829451479E9	0.9499160615396262	4.496877256501696
2.8335751195E9	0.0	0.0
2.841188305E9	8.924153305798603E-5	0.012321023003993768
2.849435586E9	0.6542496854417837	4.45727713107605
2.857682867E9	0.6442012828227873	4.133143324083647
2.865930148E9	0.5043316700376766	3.4353286858362146
2.874177429E9	0.4555112163633081	3.2298098774281896
2.879602556E9	1.392898043890582	6.84057296597439
2.8809794195E9	0.03644347745333457	0.3901727394031494
2.881075568E9	0.0	0.0
2.8811862255E9	0.0	0.0
2.8813586365E9	0.10651923659497121	0.7599646032031895
2.881462567E9	0.0	0.0
2.8815749325E9	0.0	0.0
2.8817178115E9	0.0	0.0
2.881819418E9	0.0	0.0
2.881906098E9	0.0	0.0
2.8842457205E9	0.10707278199276479	1.164916308075638
2.890671991E9	0.06354118405811564	0.8829872790400138
2.898919272E9	0.11002389757303044	1.0654070962390467
2.907166553E9	0.08763312417753197	1.1303961936774136
2.915413834E9	0.06351814616235339	0.9036626718661005
2.923661115E9	0.0812870326596123	0.9787104353842233
2.931908396E9	0.34533720871157414	2.141857097160291
2.940155677E9	0.08305816183539763	1.0752611336735522
2.948402958E9	0.09023107130701621	1.0457254602332942
2.956650239E9	0.19228373569422455	1.6232969749417563
2.96489752E9	0.042511344041751456	0.7020497369890272
2.973144801E9	0.017931728044673148	0.49289541208725074
2.981392082E9	0.1357911777226943	1.3791097429193389
2.989639363E9	0.1317819775996477	1.2431702454939846
2.997886644E9	0.08374335735620018	1.0140212048378414
3.006133925E9	0.07417256669198007	0.9740595318357504
3.014381206E9	0.15362202403434538	1.3674046628557517
3.022628487E9	0.04889453869705664	0.7729320324234736
3.030875768E9	0.08211530563830674	0.9998216829135168
3.036491697E9	0.9329412509712431	4.063606791142569
3.0406153375E9	0.06953155640142406	0.9742872277097362
3.04737033E9	0.03339718872195576	0.5313026331670971
3.055617611E9	0.03733303133481204	0.6854957657571507
3.063864892E9	0.02512646289122439	0.4684790019461943
3.072112173E9	0.0	0.0
3.080359454E9	0.0	0.0
3.088606735E9	0.0	0.0
3.093970888E9	0.019331929343718825	0.521470188491455
3.0952300205E9	0.0	0.0
3.0952497775E9	0.0	0.0
3.095251997E9	0.0	0.0
3.0952540505E9	0.0	0.0
3.0952557575E9	0.0	0.0
3.0952672315E9	0.0	0.0
3.0952801775E9	0.0	0.0
3.095282986E9	0.0	0.0
3.0952843085E9	0.0	0.0
3.0952861685E9	0.0	0.0
3.0952878055E9	0.0	0.0
3.095294504E9	0.0	0.0
3.0953195485E9	0.0	0.0
3.095338983E9	0.0	0.0
3.0953408955E9	0.0	0.0
3.095343463E9	0.0	0.0
3.095345222E9	0.0	0.0
3.095346809E9	0.0	0.0
3.095349042E9	0.0	0.0
3.0953512725E9	0.0	0.0
3.095353364E9	0.0	0.0
3.095355108E9	0.0	0.0
3.095356321E9	0.0	0.0
3.0953577535E9	0.0	0.0
3.095359376E9	0.0	0.0
3.095556087E9	0.0	0.0
3.095752734E9	0.0	0.0
3.0957542375E9	0.0	0.0
3.0957570845E9	0.0	0.0
3.095805536E9	0.0	0.0
3.09590828E9	0.0	0.0
3.09596656E9	0.0	0.0
3.095969795E9	0.0	0.0
3.0959721615E9	0.0	0.0
3.0959744135E9	0.0	0.0
3.095976482E9	0.0	0.0
3.0959781075E9	0.0	0.0
3.095990102E9	0.0	0.0
3.0960705095E9	0.0	0.0
3.0961424095E9	0.0	0.0
3.09614931E9	0.0	0.0
3.096156554E9	0.0	0.0
3.096162411E9	0.0	0.0
3.096166714E9	0.0	0.0
3.09616929E9	0.0	0.0
3.096171731E9	0.0	0.0
3.0961743065E9	0.0	0.0
3.096175887E9	0.0	0.0
3.096222038E9	0.0	0.0
3.0962682935E9	0.0	0.0
3.096269694E9	0.0	0.0
3.0962711935E9	0.0	0.0
3.096273378E9	0.0	0.0
3.096275639E9	0.0	0.0
3.0962799385E9	0.0	0.0
3.096298978E9	0.0	0.0
3.0963367315E9	0.0	0.0
3.096361311E9	0.0	0.0
3.09636591E9	0.0	0.0
3.0963714185E9	0.0	0.0
3.0963777495E9	0.0	0.0
3.096382349E9	0.0	0.0
3.0963867675E9	0.0	0.0
3.0963904915E9	0.0	0.0
3.0963918375E9	0.0	0.0
3.0963930415E9	0.0	0.0
3.096395075E9	0.0	0.0
3.0963969485E9	0.0	0.0
3.0963981865E9	0.0	0.0
3.0963996145E9	0.0	0.0
3.0964008415E9	0.0	0.0
3.096401915E9	0.0	0.0
3.096403377E9	0.0	0.0
3.096405706E9	0.0	0.0
3.0964088985E9	0.0	0.0
3.0964148235E9	0.0	0.0
3.0964195075E9	0.0	0.0
3.096420554E9	0.0	0.0
3.0964217255E9	0.0	0.0
3.096423568E9	0.0	0.0
3.09642553E9	0.0	0.0
3.09642687E9	0.0	0.0
3.0964283815E9	0.0	0.0
3.0964299295E9	0.0	0.0
3.0964310225E9	0.0	0.0
3.0964324015E9	0.0	0.0
3.0964340375E9	0.0	0.0
3.0964356545E9	0.0	0.0
3.0964371835E9	0.0	0.0
3.0964386665E9	0.0	0.0
3.096439981E9	0.0	0.0
3.0964414315E9	0.0	0.0
3.0964428915E9	0.0	0.0
3.096445494E9	0.0	0.0
3.0964481695E9	0.0	0.0
3.0964500655E9	0.0	0.0
3.0964522185E9	0.0	0.0
3.096453769E9	0.0	0.0
3.0964556835E9	0.0	0.0
3.096458275E9	0.0	0.0
3.0964636735E9	0.0	0.0
3.0964714905E9	0.0	0.0
3.0965667595E9	0.004920829323768699	0.11393004098337858
3.0967478065E9	0.0	0.0
3.0969183065E9	0.0	0.0
3.097089054E9	0.0	0.0
3.0972576165E9	0.0	0.0
3.0973438365E9	0.0	0.0
3.09743346E9	0.021005973002758176	0.2062710608259975
3.0976209085E9	0.0	0.0
3.0978104735E9	0.00712878104373427	0.11030953776205535
3.097915655E9	0.0	0.0
3.0979698435E9	0.01804891255301868	0.23178782618194657
3.098102454E9	0.0	0.0
3.098248482E9	0.0	0.0
3.098374522E9	0.0	0.0
3.0985283265E9	0.0	0.0
3.0986781225E9	0.0	0.0
3.098767366E9	0.0	0.0
3.0988127105E9	0.0	0.0
3.098864278E9	0.0	0.0
3.098902735E9	0.0	0.0
3.0989608915E9	0.0	0.0
3.099036312E9	0.0	0.0
3.0991407965E9	0.0	0.0
3.099303025E9	0.0	0.0
3.0994846985E9	0.0011211270157637254	0.03348323484616929
3.099653576E9	0.0	0.0
3.099967721E9	0.5427952468516065	2.4509369732330617
3.100340622E9	0.4983510311886571	2.4101657720285625
3.100728804E9	0.3746395957444671	2.0628431660327218
3.101515147E9	0.4497716703830114	2.412420877259497
3.1022054085E9	0.3836722938253988	1.71506605831891
3.1025331485E9	0.35300538952614463	1.9817744578750753
3.1027912175E9	0.30958483754512633	1.9367930370463913
3.1029573855E9	0.25692203977464245	1.8490994113154762
3.103062931E9	0.0	0.0
3.1031786555E9	0.27842718800604843	3.280493628119441
3.10334208E9	0.0	0.0
3.103482767E9	0.0	0.0
3.1038287865E9	0.06995390366955827	0.5635038318819193
3.1041653075E9	0.18313910606284112	1.4873244022396395
3.1044847005E9	0.16594035188209705	0.9775482711019303
3.1048490495E9	1.283361801315504	4.32767481840413
3.10508024E9	0.2260717836508323	1.9124060116525758
3.105629184E9	0.13384884611436076	0.9010730437196548
3.1062829545E9	0.05830688980656379	0.6629873839262564
3.10667802E9	0.18841563368289646	1.4498692044018
3.106949138E9	0.12574633019957118	0.77527470655271
3.1071604535E9	0.40245501981694276	2.3863172848769976
3.107433246E9	0.6944286144785012	3.8741834081382134
3.107642847E9	0.0	0.0
3.107807231E9	1.208605577689243	4.229297192811363
3.108016786E9	0.0	0.0
3.1083486805E9	0.6289650268489837	3.237454827926188
3.108735868E9	0.307497955932358	1.9424938078734562
3.1090516455E9	0.1859058698612746	1.2187712049461008
3.109292268E9	0.1040613095105487	1.0062702108609656
3.1095754895E9	0.27371682932590985	1.6321996976756652
3.110268924E9	0.30903467432809784	1.720491367814748
3.1108372965E9	0.0	0.0
3.111178416E9	0.43672852145806573	2.910254000934858
3.111696332E9	0.12438650278093828	0.8755053078767838
3.112024148E9	0.6634518736345436	2.4716550477779498
3.1123518825E9	0.3806196363962563	2.362090791889458
3.112689607E9	0.11114198388441233	0.9838067350682841
3.112942537E9	0.2088979723610735	1.3189741689118837
